"","organization","work_area","project","survey","site_id","date","sampling_bout","dive_supervisor","surveyor","hakai_id","sample_type","collected_start","collected_end","species","quantity","length_cm","estimated_quantity","quality_log","qc_flag_lengths","qc_flag_abunds","substrate","decimal_lat","decimal_long","end_transect_decimal_lat","end_transect_decimal_lon"
"1384","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHWEST","GOOSE_SOUTHWEST_INTERIOR6","2021-08-11",6,"carolyn,faye,krystal","zach","MGFSH45552","fish","2021-08-11 13:23:00","2021-08-11 13:28:00","rockfish/cqb",2,4,FALSE,"1: QCd by FM","AV","AV","sand",51.923982,"-128.464071",51.9241301,"-128.4639467"
"1385","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHWEST","GOOSE_SOUTHWEST_INTERIOR6","2021-08-11",6,"carolyn,faye,krystal","zach","MGFSH45554","fish","2021-08-11 13:23:00","2021-08-11 13:28:00","sculpin/staghorn",1,12,FALSE,"1: QCd by FM","AV",NA,"sand",51.923982,"-128.464071",51.9241301,"-128.4639467"
"1386","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHWEST","GOOSE_SOUTHWEST_INTERIOR6","2021-08-11",6,"carolyn,faye,krystal","derek","MGFSH45544","fish","2021-08-11 13:31:00","2021-08-11 13:36:00","greenling/kelp",1,25,FALSE,"1: QCd by FM","AV",NA,"sand",51.923982,"-128.464071",51.9241301,"-128.4639467"
"1387","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHWEST","GOOSE_SOUTHWEST_INTERIOR6","2021-08-11",6,"carolyn,faye,krystal","derek","MGFSH45543","fish","2021-08-11 13:31:00","2021-08-11 13:36:00","perch/shiner",1,12,FALSE,"1: QCd by FM","AV",NA,"sand",51.923982,"-128.464071",51.9241301,"-128.4639467"
"1388","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHWEST","GOOSE_SOUTHWEST_INTERIOR6","2021-08-11",6,"carolyn,faye,krystal","derek","MGFSH45548","fish","2021-08-11 13:31:00","2021-08-11 13:36:00","rockfish/black-yellowtail_complex",1,3,FALSE,"1: QCd by FM","AV","SVD","sand",51.923982,"-128.464071",51.9241301,"-128.4639467"
"1389","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHWEST","GOOSE_SOUTHWEST_INTERIOR6","2021-08-11",6,"carolyn,faye,krystal","derek","MGFSH45547","fish","2021-08-11 13:31:00","2021-08-11 13:36:00","rockfish/black-yellowtail_complex",1,4,FALSE,"1: QCd by FM","AV","SVD","sand",51.923982,"-128.464071",51.9241301,"-128.4639467"
"1390","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHWEST","GOOSE_SOUTHWEST_INTERIOR6","2021-08-11",6,"carolyn,faye,krystal","derek","MGFSH45550","fish","2021-08-11 13:31:00","2021-08-11 13:36:00","rockfish/bocaccio",1,20,FALSE,"1: QCd by FM","AV",NA,"sand",51.923982,"-128.464071",51.9241301,"-128.4639467"
"1391","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHWEST","GOOSE_SOUTHWEST_INTERIOR6","2021-08-11",6,"carolyn,faye,krystal","derek","MGFSH45546","fish","2021-08-11 13:31:00","2021-08-11 13:36:00","rockfish/cqb",1,2,FALSE,"1: QCd by FM","AV","AV","sand",51.923982,"-128.464071",51.9241301,"-128.4639467"
"1392","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHWEST","GOOSE_SOUTHWEST_INTERIOR6","2021-08-11",6,"carolyn,faye,krystal","derek","MGFSH45545","fish","2021-08-11 13:31:00","2021-08-11 13:36:00","rockfish/cqb",2,3,FALSE,"1: QCd by FM","AV","AV","sand",51.923982,"-128.464071",51.9241301,"-128.4639467"
"1393","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE1","2021-08-10",1,"carolyn,faye,krystal","derek","MGFSH45631","fish","2021-08-10 15:00:00","2021-08-10 15:04:00","perch/shiner",10,8,FALSE,"1: QCd by FM","AV","AV","sand",51.78150021,"-127.865721",51.7814855,"-127.8659938"
"1394","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE1","2021-08-10",1,"carolyn,faye,krystal","derek","MGFSH45628","fish","2021-08-10 15:00:00","2021-08-10 15:04:00","perch/shiner",10,12,FALSE,"1: QCd by FM","AV","AV","sand",51.78150021,"-127.865721",51.7814855,"-127.8659938"
"1395","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE1","2021-08-10",1,"carolyn,faye,krystal","derek","MGFSH45630","fish","2021-08-10 15:00:00","2021-08-10 15:04:00","perch/shiner",25,4,FALSE,"1: QCd by FM","AV","AV","sand",51.78150021,"-127.865721",51.7814855,"-127.8659938"
"1396","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE1","2021-08-10",1,"carolyn,faye,krystal","derek","MGFSH45629","fish","2021-08-10 15:00:00","2021-08-10 15:04:00","perch/shiner",30,7,FALSE,"1: QCd by FM","AV","AV","sand",51.78150021,"-127.865721",51.7814855,"-127.8659938"
"1397","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE1","2021-08-10",1,"carolyn,faye,krystal","derek","MGFSH45627","fish","2021-08-10 15:00:00","2021-08-10 15:04:00","perch/shiner",36,10,FALSE,"1: QCd by FM","AV","AV","sand",51.78150021,"-127.865721",51.7814855,"-127.8659938"
"1398","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE1","2021-08-10",1,"carolyn,faye,krystal","derek","MGFSH45626","fish","2021-08-10 15:00:00","2021-08-10 15:04:00","perch/shiner",115,5,FALSE,"1: QCd by FM","AV","AV","sand",51.78150021,"-127.865721",51.7814855,"-127.8659938"
"1399","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE1","2021-08-10",1,"carolyn,faye,krystal","zach","MGFSH45636","fish","2021-08-10 15:04:00","2021-08-10 15:08:00","perch/shiner",1,5,FALSE,"1: QCd by FM","AV","AV","sand",51.78150021,"-127.865721",51.7814855,"-127.8659938"
"1400","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE1","2021-08-10",1,"carolyn,faye,krystal","zach","MGFSH45634","fish","2021-08-10 15:04:00","2021-08-10 15:08:00","perch/shiner",2,11,FALSE,"1: QCd by FM","AV","AV","sand",51.78150021,"-127.865721",51.7814855,"-127.8659938"
"1401","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE1","2021-08-10",1,"carolyn,faye,krystal","zach","MGFSH45632","fish","2021-08-10 15:04:00","2021-08-10 15:08:00","perch/shiner",3,10,FALSE,"1: QCd by FM","AV","AV","sand",51.78150021,"-127.865721",51.7814855,"-127.8659938"
"1402","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE1","2021-08-10",1,"carolyn,faye,krystal","zach","MGFSH45635","fish","2021-08-10 15:04:00","2021-08-10 15:08:00","perch/shiner",6,12,FALSE,"1: QCd by FM","AV","AV","sand",51.78150021,"-127.865721",51.7814855,"-127.8659938"
"1403","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE1","2021-08-10",1,"carolyn,faye,krystal","zach","MGFSH45633","fish","2021-08-10 15:04:00","2021-08-10 15:08:00","perch/shiner",136,6,FALSE,"1: QCd by FM","AV","AV","sand",51.78150021,"-127.865721",51.7814855,"-127.8659938"
"1404","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE1","2021-08-10",1,"carolyn,faye,krystal","zach","MGFSH45637","fish","2021-08-10 15:04:00","2021-08-10 15:08:00","threespine_stickleback",1,6,FALSE,"1: QCd by FM","AV",NA,"sand",51.78150021,"-127.865721",51.7814855,"-127.8659938"
"1405","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE2","2021-08-09",2,"carolyn,faye,krystal","derek","MGFSH45642","fish","2021-08-09 14:04:00","2021-08-09 14:09:00","gunnel/crescent",1,10,FALSE,"1: QCd by FM","AV","AV","sand",51.78018656,"-127.8706294",51.7800574,"-127.870801"
"1406","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE2","2021-08-09",2,"carolyn,faye,krystal","derek","MGFSH45641","fish","2021-08-09 14:04:00","2021-08-09 14:09:00","gunnel/crescent",1,15,FALSE,"1: QCd by FM","AV","AV","sand",51.78018656,"-127.8706294",51.7800574,"-127.870801"
"1407","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE2","2021-08-09",2,"carolyn,faye,krystal","derek","MGFSH45640","fish","2021-08-09 14:04:00","2021-08-09 14:09:00","gunnel/crescent",2,12,FALSE,"1: QCd by FM","AV","AV","sand",51.78018656,"-127.8706294",51.7800574,"-127.870801"
"1408","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE2","2021-08-09",2,"carolyn,faye,krystal","derek","MGFSH45639","fish","2021-08-09 14:04:00","2021-08-09 14:09:00","perch/shiner",8,10,FALSE,"1: QCd by FM","AV","AV","sand",51.78018656,"-127.8706294",51.7800574,"-127.870801"
"1409","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE2","2021-08-09",2,"carolyn,faye,krystal","derek","MGFSH45638","fish","2021-08-09 14:04:00","2021-08-09 14:09:00","perch/shiner",25,5,FALSE,"1: QCd by FM","AV","AV","sand",51.78018656,"-127.8706294",51.7800574,"-127.870801"
"1410","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE2","2021-08-09",2,"carolyn,faye,krystal","zach","MGFSH45649","fish","2021-08-09 14:07:00","2021-08-09 14:11:00","perch/shiner",1,10,FALSE,"1: QCd by FM","AV","AV","sand",51.78018656,"-127.8706294",51.7800574,"-127.870801"
"1411","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE2","2021-08-09",2,"carolyn,faye,krystal","zach","MGFSH45647","fish","2021-08-09 14:07:00","2021-08-09 14:11:00","perch/shiner",1,13,FALSE,"1: QCd by FM","AV","AV","sand",51.78018656,"-127.8706294",51.7800574,"-127.870801"
"1412","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE2","2021-08-09",2,"carolyn,faye,krystal","zach","MGFSH45645","fish","2021-08-09 14:07:00","2021-08-09 14:11:00","perch/shiner",2,11,FALSE,"1: QCd by FM","AV","AV","sand",51.78018656,"-127.8706294",51.7800574,"-127.870801"
"1413","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE2","2021-08-09",2,"carolyn,faye,krystal","zach","MGFSH45644","fish","2021-08-09 14:07:00","2021-08-09 14:11:00","perch/shiner",5,12,FALSE,"1: QCd by FM","AV","AV","sand",51.78018656,"-127.8706294",51.7800574,"-127.870801"
"1414","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE2","2021-08-09",2,"carolyn,faye,krystal","zach","MGFSH45646","fish","2021-08-09 14:07:00","2021-08-09 14:11:00","perch/shiner",11,7,FALSE,"1: QCd by FM","AV","AV","sand",51.78018656,"-127.8706294",51.7800574,"-127.870801"
"1415","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE2","2021-08-09",2,"carolyn,faye,krystal","zach","MGFSH45648","fish","2021-08-09 14:07:00","2021-08-09 14:11:00","perch/shiner",83,6,FALSE,"1: QCd by FM","AV","SVC","sand",51.78018656,"-127.8706294",51.7800574,"-127.870801"
"1416","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE2","2021-08-09",2,"carolyn,faye,krystal","zach","MGFSH45643","fish","2021-08-09 14:07:00","2021-08-09 14:11:00","sandlance/pacific",1000,13,TRUE,"1: QCd by FM","AV",NA,"sand",51.78018656,"-127.8706294",51.7800574,"-127.870801"
"1417","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE3","2021-08-09",3,"carolyn,faye,krystal","derek","MGFSH45653","fish","2021-08-09 15:40:00","2021-08-09 15:44:00","perch/shiner",2,12,FALSE,"1: QCd by FM","AV","AV","sand",51.7792583,"-127.8718733",51.7793933,"-127.871718"
"1418","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE3","2021-08-09",3,"carolyn,faye,krystal","derek","MGFSH45654","fish","2021-08-09 15:40:00","2021-08-09 15:44:00","perch/shiner",7,11,FALSE,"1: QCd by FM","AV","AV","sand",51.7792583,"-127.8718733",51.7793933,"-127.871718"
"1419","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE3","2021-08-09",3,"carolyn,faye,krystal","derek","MGFSH45650","fish","2021-08-09 15:40:00","2021-08-09 15:44:00","perch/shiner",10,5,FALSE,"1: QCd by FM","AV","AV","sand",51.7792583,"-127.8718733",51.7793933,"-127.871718"
"1420","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE3","2021-08-09",3,"carolyn,faye,krystal","derek","MGFSH45651","fish","2021-08-09 15:40:00","2021-08-09 15:44:00","perch/shiner",10,10,FALSE,"1: QCd by FM","AV","AV","sand",51.7792583,"-127.8718733",51.7793933,"-127.871718"
"1421","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE3","2021-08-09",3,"carolyn,faye,krystal","derek","MGFSH45652","fish","2021-08-09 15:40:00","2021-08-09 15:44:00","perch/shiner",11,4,FALSE,"1: QCd by FM","AV","AV","sand",51.7792583,"-127.8718733",51.7793933,"-127.871718"
"1422","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE3","2021-08-09",3,"carolyn,faye,krystal","derek","MGFSH45655","fish","2021-08-09 15:40:00","2021-08-09 15:44:00","sandlance/pacific",35,12,FALSE,"1: QCd by FM","AV",NA,"sand",51.7792583,"-127.8718733",51.7793933,"-127.871718"
"1423","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE3","2021-08-09",3,"carolyn,faye,krystal","zach","MGFSH45656","fish","2021-08-09 15:43:00","2021-08-09 15:46:00","gunnel/crescent",1,15,FALSE,"1: QCd by FM","AV",NA,"sand",51.7792583,"-127.8718733",51.7793933,"-127.871718"
"1424","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE3","2021-08-09",3,"carolyn,faye,krystal","zach","MGFSH45660","fish","2021-08-09 15:43:00","2021-08-09 15:46:00","perch/shiner",1,10,FALSE,"1: QCd by FM","AV","AV","sand",51.7792583,"-127.8718733",51.7793933,"-127.871718"
"1425","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE3","2021-08-09",3,"carolyn,faye,krystal","zach","MGFSH45659","fish","2021-08-09 15:43:00","2021-08-09 15:46:00","perch/shiner",5,5,FALSE,"1: QCd by FM","AV","AV","sand",51.7792583,"-127.8718733",51.7793933,"-127.871718"
"1426","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE3","2021-08-09",3,"carolyn,faye,krystal","zach","MGFSH45661","fish","2021-08-09 15:43:00","2021-08-09 15:46:00","perch/shiner",19,12,FALSE,"1: QCd by FM","AV","AV","sand",51.7792583,"-127.8718733",51.7793933,"-127.871718"
"1427","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE3","2021-08-09",3,"carolyn,faye,krystal","zach","MGFSH45657","fish","2021-08-09 15:43:00","2021-08-09 15:46:00","perch/shiner",20,11,FALSE,"1: QCd by FM","AV","AV","sand",51.7792583,"-127.8718733",51.7793933,"-127.871718"
"1428","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE3","2021-08-09",3,"carolyn,faye,krystal","zach","MGFSH45658","fish","2021-08-09 15:43:00","2021-08-09 15:46:00","perch/shiner",42,6,FALSE,"1: QCd by FM","AV","AV","sand",51.7792583,"-127.8718733",51.7793933,"-127.871718"
"1429","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE3","2021-08-09",3,"carolyn,faye,krystal","zach","MGFSH45662","fish","2021-08-09 15:43:00","2021-08-09 15:46:00","rockfish/black-yellowtail_complex",4,6,FALSE,"1: QCd by FM","AV",NA,"sand",51.7792583,"-127.8718733",51.7793933,"-127.871718"
"1430","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR4","2021-08-10",4,"carolyn,faye,krystal","derek","MGFSH45664","fish","2021-08-10 14:31:00","2021-08-10 14:35:00","perch/shiner",10,10,FALSE,"1: QCd by FM","AV","AV","sand",51.78173578,"-127.8659518",51.7817186,"-127.8662255"
"1431","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR4","2021-08-10",4,"carolyn,faye,krystal","derek","MGFSH45665","fish","2021-08-10 14:31:00","2021-08-10 14:35:00","perch/shiner",20,7,FALSE,"1: QCd by FM","AV","AV","sand",51.78173578,"-127.8659518",51.7817186,"-127.8662255"
"1432","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR4","2021-08-10",4,"carolyn,faye,krystal","derek","MGFSH45663","fish","2021-08-10 14:31:00","2021-08-10 14:35:00","perch/shiner",150,5,FALSE,"1: QCd by FM","AV","AV","sand",51.78173578,"-127.8659518",51.7817186,"-127.8662255"
"1433","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR4","2021-08-10",4,"carolyn,faye,krystal","derek","MGFSH45666","fish","2021-08-10 14:31:00","2021-08-10 14:35:00","threespine_stickleback",10,3,FALSE,"1: QCd by FM","AV",NA,"sand",51.78173578,"-127.8659518",51.7817186,"-127.8662255"
"1434","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR4","2021-08-10",4,"carolyn,faye,krystal","zach","MGFSH45672","fish","2021-08-10 14:33:00","2021-08-10 14:37:00","perch/shiner",1,8,FALSE,"1: QCd by FM","AV","AV","sand",51.78173578,"-127.8659518",51.7817186,"-127.8662255"
"1435","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR4","2021-08-10",4,"carolyn,faye,krystal","zach","MGFSH45669","fish","2021-08-10 14:33:00","2021-08-10 14:37:00","perch/shiner",1,10,FALSE,"1: QCd by FM","AV","AV","sand",51.78173578,"-127.8659518",51.7817186,"-127.8662255"
"1436","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR4","2021-08-10",4,"carolyn,faye,krystal","zach","MGFSH45668","fish","2021-08-10 14:33:00","2021-08-10 14:37:00","perch/shiner",3,7,FALSE,"1: QCd by FM","AV","AV","sand",51.78173578,"-127.8659518",51.7817186,"-127.8662255"
"1437","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR4","2021-08-10",4,"carolyn,faye,krystal","zach","MGFSH45670","fish","2021-08-10 14:33:00","2021-08-10 14:37:00","perch/shiner",3,11,FALSE,"1: QCd by FM","AV","AV","sand",51.78173578,"-127.8659518",51.7817186,"-127.8662255"
"1438","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR4","2021-08-10",4,"carolyn,faye,krystal","zach","MGFSH45671","fish","2021-08-10 14:33:00","2021-08-10 14:37:00","perch/shiner",4,12,FALSE,"1: QCd by FM","AV","AV","sand",51.78173578,"-127.8659518",51.7817186,"-127.8662255"
"1439","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR4","2021-08-10",4,"carolyn,faye,krystal","zach","MGFSH45667","fish","2021-08-10 14:33:00","2021-08-10 14:37:00","perch/shiner",165,6,FALSE,"1: QCd by FM","AV","SVC","sand",51.78173578,"-127.8659518",51.7817186,"-127.8662255"
"1440","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR5","2021-08-09",5,"carolyn,faye,krystal","derek","MGFSH45677","fish","2021-08-09 14:30:00","2021-08-09 15:35:00","gunnel/crescent",1,12,FALSE,"1: QCd by FM","AV","SVD","sand",51.78031615,"-127.8709314",51.7801791,"-127.8710927"
"1441","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR5","2021-08-09",5,"carolyn,faye,krystal","derek","MGFSH45678","fish","2021-08-09 14:30:00","2021-08-09 15:35:00","gunnel/crescent",1,15,FALSE,"1: QCd by FM","AV","SVD","sand",51.78031615,"-127.8709314",51.7801791,"-127.8710927"
"1442","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR5","2021-08-09",5,"carolyn,faye,krystal","derek","MGFSH45676","fish","2021-08-09 14:30:00","2021-08-09 15:35:00","perch/shiner",1,11,FALSE,"1: QCd by FM","AV","AV","sand",51.78031615,"-127.8709314",51.7801791,"-127.8710927"
"1443","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR5","2021-08-09",5,"carolyn,faye,krystal","derek","MGFSH45674","fish","2021-08-09 14:30:00","2021-08-09 15:35:00","perch/shiner",1,12,FALSE,"1: QCd by FM","AV","AV","sand",51.78031615,"-127.8709314",51.7801791,"-127.8710927"
"1444","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR5","2021-08-09",5,"carolyn,faye,krystal","derek","MGFSH45673","fish","2021-08-09 14:30:00","2021-08-09 15:35:00","perch/shiner",3,10,FALSE,"1: QCd by FM","AV","AV","sand",51.78031615,"-127.8709314",51.7801791,"-127.8710927"
"1445","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR5","2021-08-09",5,"carolyn,faye,krystal","derek","MGFSH45675","fish","2021-08-09 14:30:00","2021-08-09 15:35:00","perch/shiner",11,5,FALSE,"1: QCd by FM","AV","AV","sand",51.78031615,"-127.8709314",51.7801791,"-127.8710927"
"1446","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR5","2021-08-09",5,"carolyn,faye,krystal","zach","MGFSH45682","fish","2021-08-09 14:34:00","2021-08-09 14:39:00","gunnel/crescent",1,14,FALSE,"1: QCd by FM","AV","SVD","sand",51.78031615,"-127.8709314",51.7801791,"-127.8710927"
"1447","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR5","2021-08-09",5,"carolyn,faye,krystal","zach","MGFSH45684","fish","2021-08-09 14:34:00","2021-08-09 14:39:00","gunnel/crescent",1,16,FALSE,"1: QCd by FM","AV","SVD","sand",51.78031615,"-127.8709314",51.7801791,"-127.8710927"
"1448","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR5","2021-08-09",5,"carolyn,faye,krystal","zach","MGFSH45683","fish","2021-08-09 14:34:00","2021-08-09 14:39:00","gunnel/crescent",1,17,FALSE,"1: QCd by FM","AV","SVD","sand",51.78031615,"-127.8709314",51.7801791,"-127.8710927"
"1449","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR5","2021-08-09",5,"carolyn,faye,krystal","zach","MGFSH45681","fish","2021-08-09 14:34:00","2021-08-09 14:39:00","perch/shiner",3,13,FALSE,"1: QCd by FM","AV","AV","sand",51.78031615,"-127.8709314",51.7801791,"-127.8710927"
"1450","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR5","2021-08-09",5,"carolyn,faye,krystal","zach","MGFSH45679","fish","2021-08-09 14:34:00","2021-08-09 14:39:00","perch/shiner",4,12,FALSE,"1: QCd by FM","AV","AV","sand",51.78031615,"-127.8709314",51.7801791,"-127.8710927"
"1451","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR5","2021-08-09",5,"carolyn,faye,krystal","zach","MGFSH45680","fish","2021-08-09 14:34:00","2021-08-09 14:39:00","perch/shiner",7,6,FALSE,"1: QCd by FM","AV","AV","sand",51.78031615,"-127.8709314",51.7801791,"-127.8710927"
"1452","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR5","2021-08-09",5,"carolyn,faye,krystal","zach","MGFSH45685","fish","2021-08-09 14:34:00","2021-08-09 14:39:00","sandlance/pacific",150,14,TRUE,"1: QCd by FM","AV",NA,"sand",51.78031615,"-127.8709314",51.7801791,"-127.8710927"
"1453","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR6","2021-08-09",6,"carolyn,faye,krystal","derek","MGFSH45689","fish","2021-08-09 15:13:00","2021-08-09 15:17:00","perch/shiner",2,9,FALSE,"1: QCd by FM","AV","AV","sand",51.77933677,"-127.8720627",51.7794713,"-127.8719035"
"1454","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR6","2021-08-09",6,"carolyn,faye,krystal","derek","MGFSH45687","fish","2021-08-09 15:13:00","2021-08-09 15:17:00","perch/shiner",2,11,FALSE,"1: QCd by FM","AV","AV","sand",51.77933677,"-127.8720627",51.7794713,"-127.8719035"
"1455","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR6","2021-08-09",6,"carolyn,faye,krystal","derek","MGFSH45686","fish","2021-08-09 15:13:00","2021-08-09 15:17:00","perch/shiner",18,10,FALSE,"1: QCd by FM","AV","AV","sand",51.77933677,"-127.8720627",51.7794713,"-127.8719035"
"1456","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR6","2021-08-09",6,"carolyn,faye,krystal","derek","MGFSH45688","fish","2021-08-09 15:13:00","2021-08-09 15:17:00","perch/shiner",21,5,FALSE,"1: QCd by FM","AV","AV","sand",51.77933677,"-127.8720627",51.7794713,"-127.8719035"
"1457","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR6","2021-08-09",6,"carolyn,faye,krystal","derek","MGFSH45690","fish","2021-08-09 15:13:00","2021-08-09 15:17:00","rockfish/black-yellowtail_complex",15,4,FALSE,"1: QCd by FM","AV",NA,"sand",51.77933677,"-127.8720627",51.7794713,"-127.8719035"
"1458","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR6","2021-08-09",6,"carolyn,faye,krystal","zach","MGFSH45693","fish","2021-08-09 15:16:00","2021-08-09 15:26:00","perch/shiner",4,13,FALSE,"1: QCd by FM","AV","AV","sand",51.77933677,"-127.8720627",51.7794713,"-127.8719035"
